ImageNumber,ObjectNumber,AreaShape_Area,Location_Center_X,Location_Center_Y
1,599,667,1086.74962519,856.190404798
1,600,824,1380.84101942,853.166262136
1,601,1261,1118.14036479,855.565424266
1,602,1263,1231.48297704,847.083927158
1,603,1639,1267.3081147,861.19219036
1,604,2025,1350.8962963,851.552592593
1,605,1988,772.861167002,852.209758551
1,606,1088,1182.70128676,860.538602941
1,607,1580,837.416455696,849.859493671
1,608,1754,1056.34891676,856.940706956
1,609,2266,157.612091792,859.173874669
1,610,1554,1410.502574,863.53024453
1,611,819,805.078144078,853.844932845
1,612,1897,952.200843437,865.063257775
1,613,1292,1475.9620743,868.172600619
1,614,1126,10.5142095915,861.292184725
1,615,2447,567.132815693,867.811606048
1,616,2081,699.282075925,861.827967323
1,617,1220,805.854918033,880.702459016
1,618,2364,326.31641286,878.55964467
1,619,1462,1024.22982216,878.713406293
1,620,2006,1569.04336989,873.052841476
1,621,756,528.574074074,875.060846561
1,622,1582,985.981668774,882.586599241
1,623,1616,1226.19863861,884.426361386
1,624,1602,1133.44069913,888.569912609
1,625,2091,673.31229077,890.651841224
1,626,2229,386.868999551,893.094212651
1,627,1653,843.467029643,894.320629159
1,628,1370,1069.05328467,891.27080292
1,629,2088,53.4722222222,892.426245211
1,630,2458,518.258340114,904.385272579
1,631,2382,1793.74433249,904.06759026
1,632,1603,880.735495945,898.945726762
1,633,1511,1100.83587028,904.870946393
1,634,763,1563.88466579,905.73525557
1,635,1993,908.693928751,923.817360763
1,636,1679,987.593805837,917.693865396
1,637,1493,18.5867381112,915.805760214
1,638,1787,636.304420817,915.1538892
1,639,2184,219.330586081,920.18040293
1,640,751,393.838881491,920.227696405
1,641,1156,1538.89359862,918.673875433
1,642,1581,1214.56925996,916.462365591
1,643,2084,1590.68378119,922.625239923
1,644,1334,1153.92278861,918.200149925
1,645,2549,154.552765791,925.648097293
1,646,2637,789.631020099,921.731892302
1,647,1877,1038.07352158,923.221097496
1,648,2049,60.009760859,935.088335774
1,649,1477,839.983750846,931.522004062
1,650,1064,1070.88721805,932.839285714
1,651,2434,1477.94782251,934.608052588
1,652,1377,276.673202614,928.065359477
1,653,616,388.152597403,938.920454545
1,654,715,1126.94965035,935.634965035
1,655,2774,1320.50432588,933.428262437
1,656,1972,670.458924949,942.068458418
1,657,1129,946.082373782,935.784765279
1,658,984,12.387195122,951.485772358
1,659,1870,361.798930481,947.986631016
1,660,1174,1103.60306644,945.065587734
1,661,1550,1160.88903226,949.347096774
1,662,1425,1246.69754386,941.086315789
1,663,1317,982.135914958,948.954441913
1,664,1019,1188.16192345,945.133464181
1,665,1379,1557.77592458,955.22697607
1,666,1328,623.732680723,948.972138554
1,667,1723,867.907138712,952.225188624
1,668,996,1214.08032129,954.309236948
1,669,1868,250.169700214,955.402569593
1,670,2222,485.157515752,947.978847885
1,671,872,1530.2706422,953.744266055
1,672,1424,1985.05196629,953.75
1,673,988,308.932186235,949.644736842
1,674,2068,423.70212766,947.800290135
1,675,2280,103.592982456,956.299561404
1,676,862,289.345707657,968.923433875
1,677,2140,593.019626168,970.058411215
1,678,2416,1365.36837748,964.264486755
1,679,1974,954.110942249,975.654002026
1,680,1284,506.201713396,975.503115265
1,681,1279,1238.24003127,976.375293198
1,682,2061,1063.70014556,972.680737506
1,683,2570,548.657587549,977.639299611
1,684,2017,904.69162122,973.097669807
1,685,2155,705.48863109,972.20974478
1,686,1432,431.415502793,979.320530726
1,687,2657,783.572826496,977.913059842
1,688,1699,1113.77045321,978.123602119
1,689,2496,1505.53165064,981.630208333
1,690,1957,324.222278998,983.14001022
1,691,2453,53.1785568691,984.88626172
1,692,1522,211.097897503,982.542049934
1,693,1707,1190.53661394,987.763327475
1,694,2864,1286.19832402,993.31599162
1,695,3362,1011.92712671,985.404223676
1,696,1050,1249.95809524,999.373333333
1,697,1290,1153.0496124,993.196899225
1,698,1051,452.546146527,996.435775452
1,699,1525,617.474754098,998.455081967
1,700,2677,1834.66156145,997.186776242
1,701,1071,1087.88235294,1003.5070028
1,702,3704,835.930075594,996.846922246
1,703,1025,678.956097561,1008.29463415
1,704,2057,653.779776373,1003.18035975
1,705,2168,744.814114391,1000.99538745
1,706,949,176.875658588,1001.97787144
1,707,808,428.22029703,1012.09777228
1,708,743,198.507402423,1018.97442799
1,709,1464,246.245901639,1007.48702186
1,710,1828,1120.96936543,1022.59846827
1,711,1653,706.318814277,1022.62250454
1,712,1977,883.909458776,1011.75417299
1,713,1351,1220.63360474,1022.27609178
1,714,1389,227.136069114,1030.30957523
1,715,765,1194.83921569,1024.89803922
1,716,920,772.52826087,1026.65217391
1,717,1387,340.169430425,1022.04758472
1,718,980,800.709183673,1028.99897959
1,719,1551,168.903932946,1034.69825919
1,720,2240,297.742410714,1027.82098214
1,721,2149,489.893904141,1025.68962308
1,722,1726,1165.72132097,1032.97856315
1,723,1971,1909.847793,1036.28209031
1,724,1019,422.138370952,1034.50736016
1,725,1614,889.465303594,1044.64622057
1,726,1694,1077.35596222,1037.14344746
1,727,1828,1718.39606127,1035.69474836
1,728,2046,964.88514174,1030.85777126
1,729,960,448.421875,1044.69583333
1,730,772,465.428756477,1053.55699482
1,731,1077,671.899721448,1047.50603528
1,732,1507,1044.29927007,1048.73589914
1,733,2164,525.063308688,1052.52402957
1,734,2210,761.696832579,1059.22760181
1,735,1630,1289.77791411,1053.74233129
1,736,954,1009.59853249,1053.65513627
1,737,2333,125.006000857,1052.3806258
1,738,2301,342.535853977,1059.97479357
1,739,1812,935.028145695,1059.99944812
1,740,1223,1201.43499591,1060.00081766
1,741,1572,704.180025445,1065.40776081
1,742,723,1027.50899032,1071.06500692
1,743,2077,1387.36446798,1057.57053442
1,744,2238,417.117515639,1073.41823056
1,745,2454,601.136104319,1062.12184189
1,746,834,663.634292566,1071.52278177
1,747,1879,1435.04789782,1067.01703034
1,748,925,989.852972973,1064.73405405
1,749,1156,79.7257785467,1064.47318339
1,750,1736,1976.21428571,1060.96370968
1,751,1733,1139.25851125,1067.80092325
1,752,1632,1234.03676471,1072.38848039
1,753,769,1172.61638492,1076.04421326
1,754,2091,868.980870397,1079.40889527
1,755,1893,226.47913365,1073.15108294
1,756,718,970.849582173,1077.84401114
1,757,1967,1089.32231825,1077.7544484
1,758,1676,101.054295943,1090.8150358
1,759,1730,47.2069364162,1075.79537572
1,760,2053,187.748660497,1086.55431076
1,761,1405,1401.14733096,1095.98007117
1,762,1472,1978.0638587,1096.26970109
1,763,1518,737.325428195,1092.80105402
1,764,2397,829.025865665,1096.25031289
1,765,644,1005.46118012,1096.12732919
1,766,2305,1266.4021692,1090.02472885
1,767,2438,1539.09639048,1095.54675964
1,768,2501,270.264694122,1089.28188725
1,769,974,943.599589322,1093.8788501
1,770,891,708.336700337,1101.39842873
1,771,2144,1201.91697761,1105.59934701
1,772,1652,1073.90920097,1109.73123487
1,773,1052,1136.6634981,1100.3526616
1,774,928,975.975215517,1105.84482759
1,775,1767,634.475382003,1098.91397849
1,776,1844,1436.30206074,1111.19143167
1,777,2430,1642.48559671,1108.81769547
1,778,1191,914.497900924,1104.03106633
1,779,2065,1879.10460048,1107.45956416
1,780,1171,760.327924851,1110.02732707
1,781,686,1166.49125364,1108.66472303
1,782,1525,64.4839344262,1113.5895082
1,783,2218,677.239855726,1113.39224527
1,784,1759,618.06708357,1124.82603752
1,785,1725,947.855072464,1130.48869565
1,786,3083,1033.65455725,1119.42166721
1,787,1555,892.221221865,1121.61286174
1,788,1250,291.0704,1125.4736
1,789,1820,545.615934066,1122.59945055
1,790,986,257.012170385,1126.31135903
1,791,301,1176.48172757,1128.10631229
1,792,749,1149.33377837,1131.28437917
1,793,994,430.277665996,1122.47887324
1,794,2933,1299.98465735,1131.74940334
1,795,1763,790.275099263,1132.88825865
1,796,1399,992.190135811,1134.60543245
1,797,956,411.40167364,1140.22803347
1,798,2040,1111.42598039,1133.96568627
1,799,1486,98.3647375505,1136.77119785
1,800,859,1169.82770664,1150.64027939
1,801,2083,1204.66586654,1154.97407585
1,802,2243,342.431564868,1143.67454302
1,803,1126,271.8330373,1153.65541741
1,804,1787,578.945159485,1145.52714046
1,805,2593,1897.4604705,1149.02545314
1,806,1913,1943.12336644,1145.05697857
1,807,1783,759.216489063,1153.86819966
1,808,2463,1525.47381242,1153.46447422
1,809,2401,1818.41940858,1153.3573511
1,810,1470,430.660544218,1161.50748299
1,811,1226,1133.40701468,1164.18433931
1,812,1821,123.140032949,1157.74848984
1,813,1627,516.800860479,1154.01905347
1,814,122,3.12295081967,1160.18852459
1,815,1876,847.237739872,1162.10660981
1,816,1214,1276.36408567,1163.98599671
1,817,1397,14.9033643522,1160.3249821
1,818,535,1880.27102804,1173.08785047
1,819,1646,249.894896719,1171.68590522
1,820,875,1861.35657143,1167.68342857
1,821,1559,533.93136626,1179.24887749
1,822,2390,915.291631799,1170.78410042
1,823,1354,50.8101920236,1165.69276219
1,824,1007,572.238331678,1182.49652433
1,825,1598,212.64893617,1169.00750939
1,826,1565,361.534824281,1178.80127796
1,827,1861,1336.13863514,1174.31864589
1,828,1751,1108.05596802,1186.81553398
1,829,2328,606.85652921,1183.71563574
1,830,1541,1896.94808566,1195.21349773
1,831,2090,451.097607656,1187.80909091
1,832,1077,40.1532033426,1192.23398329
1,833,1073,1182.62441752,1186.55917987
1,834,1538,1289.28673602,1193.21391417
1,835,1326,1963.15384615,1188.35294118
1,836,914,106.584245077,1192.66630197
1,837,627,1331.57894737,1201.18819777
1,838,719,1367.01390821,1187.44923505
1,839,1786,1839.88297872,1194.0212766
1,840,1381,143.434467777,1188.84866039
1,841,2285,988.936980306,1191.45295405
1,842,2391,653.355918026,1197.13508992
1,843,1306,744.127871363,1196.68147014
1,844,1478,1029.66779432,1187.52571042
1,845,1277,1987.82850431,1191.35943618
1,846,2373,1158.62873999,1202.27391488
1,847,2877,191.405283281,1201.58672228
1,848,2007,702.783258595,1199.06875934
1,849,1744,1393.41513761,1197.13016055
1,850,1727,775.71163868,1200.60277939
1,851,772,1060.53367876,1193.08031088
1,852,2483,815.079339509,1203.89609344
1,853,1384,1086.98121387,1200.34465318
1,854,2447,1691.49693502,1206.70371884
1,855,1233,1940.46634225,1205.93349554
1,856,525,1037.41142857,1215.82857143
1,857,1174,16.5374787053,1213.72572402
1,858,1913,324.663355985,1213.88604286
1,859,613,1014.07177814,1219.7177814
1,860,1296,1362.66820988,1222.47993827
1,861,1692,240.047281324,1220.41548463
1,862,1692,855.292553191,1214.76654846
1,863,1117,1062.91495076,1225.40644584
1,864,1559,131.621552277,1221.37203335
1,865,2521,1452.14637049,1224.93811979
1,866,2006,898.019441675,1220.94965105
1,867,2470,943.814574899,1221.7757085
1,868,2515,535.235785288,1223.84333996
1,869,2698,413.451445515,1222.91882876
1,870,1583,577.862918509,1228.2008844
1,871,452,681.161504425,1233.1460177
1,872,2485,1219.72595573,1234.41529175
1,873,1449,1941.83712905,1234.02070393
1,874,612,19.6274509804,1245.19117647
1,875,1442,41.9452149792,1243.85644938
1,876,1791,706.728643216,1243.01507538
1,877,1766,1139.47168743,1241.42298981
1,878,1179,662.875318066,1237.39355386
1,879,2037,773.492881689,1243.80412371
1,880,2250,1862.62311111,1242.27466667
1,881,844,1349.44312796,1238.54028436
1,882,735,1015.7755102,1242.71836735
1,883,321,1047.85669782,1243.62616822
1,884,819,1093.57753358,1241.14652015
1,885,511,1325.30136986,1237.24657534
1,886,1634,488.409424725,1241.94675643
1,887,2338,851.608212147,1257.70230967
1,888,2072,1641.31563707,1250.63223938
1,889,975,1963.34871795,1259.33435897
1,890,963,1987.16614746,1241.70404984
1,891,389,466.910025707,1251.71722365
1,892,1130,895.760176991,1259.12654867
1,893,828,1038.88043478,1260.08816425
1,894,1516,1172.99274406,1249.59102902
1,895,2182,120.766727773,1254.43629698
1,896,2342,314.162254483,1260.42912041
1,897,1296,996.531635802,1252.54552469
1,898,1374,1078.1775837,1262.4279476
1,899,1459,1306.54969157,1258.50993831
1,900,1291,647.690162665,1262.18048025
1,901,1288,924.750776398,1267.83307453
1,902,1411,1346.68249468,1269.57760454
1,903,617,1937.29011345,1260.58508914
1,904,1542,574.858625162,1266.51491569
1,905,1275,981.24,1271.73647059
1,906,1746,1806.33906071,1270.70904926
1,907,1534,470.805736636,1273.83246415
1,908,786,1985.61577608,1278.06234097
1,909,1227,775.541157294,1277.36267319
1,910,1158,646.708117444,1290.87737478
1,911,1134,1921.01234568,1273.80511464
1,912,241,1961.0,1282.85477178
1,913,522,1873.13218391,1275.35823755
1,914,939,1893.74014909,1274.75186368
1,915,1738,723.677790564,1281.7301496
1,916,1076,682.292750929,1282.34200743
1,917,1247,1065.68885325,1291.38893344
1,918,2276,1250.43189807,1283.09050967
1,919,1629,755.003683241,1298.0859423
1,920,1746,1180.31557847,1286.0652921
1,921,1858,198.655005382,1285.79009688
1,922,1874,552.878335112,1290.51707577
1,923,757,1841.54557464,1280.41479524
1,924,2438,349.291222313,1289.78096801
1,925,2108,412.931214421,1292.99335863
1,926,1070,171.012149533,1294.11682243
1,927,2500,1521.9412,1294.5036
1,928,1864,1692.0638412,1292.90718884
1,929,961,1858.2226847,1298.69614984
1,930,1738,1022.48331415,1294.71288838
1,931,1852,1108.87041037,1288.46814255
1,932,1461,1310.37166324,1293.12936345
1,933,1952,960.93545082,1299.36936475
1,934,1917,1155.24986959,1304.80125196
1,935,900,1887.08222222,1309.89777778
1,936,1291,1940.34624322,1306.16189001
1,937,2032,479.696850394,1307.13927165
1,938,2037,689.540009818,1315.82474227
1,939,537,1909.51396648,1307.52886406
1,940,589,1968.23259762,1304.524618
1,941,2974,1287.86381977,1325.96839274
1,942,619,1989.77059774,1306.84006462
1,943,1639,267.394752898,1307.57107993
1,944,496,1124.96572581,1313.29435484
1,945,1893,1678.30005283,1327.66877971
1,946,2211,132.301673451,1312.5834464
1,947,872,594.791284404,1311.89678899
1,948,2003,889.746380429,1318.5771343
1,949,2002,1808.48001998,1314.15034965
1,950,589,1917.43633277,1327.57724958
1,951,535,1850.24485981,1319.71775701
1,952,1461,929.765913758,1321.4934976
1,953,405,1968.40987654,1326.79506173
1,954,877,157.055872292,1332.17559863
1,955,1440,988.303472222,1326.24236111
1,956,1108,1031.22202166,1326.09837545
1,957,2790,309.618996416,1324.11397849
1,958,1507,599.324485733,1334.36098208
1,959,1316,1067.25,1328.49544073
1,960,1892,1758.27167019,1331.34196617
1,961,246,1992.32520325,1329.63821138
1,962,2337,813.860077022,1331.93281985
1,963,435,1838.64827586,1333.56781609
1,964,1109,1096.10459874,1330.76555455
1,965,709,1953.60084626,1339.03526093
1,966,563,485.214920071,1331.87921847
1,967,516,1123.07364341,1338.26937984
1,968,1861,257.135948415,1343.69908651
1,969,321,1984.26479751,1340.48286604
1,970,2533,25.10422424,1343.02881958
1,971,2321,530.992244722,1340.24342956
1,972,1403,1718.22736992,1337.5616536
1,973,656,1141.60213415,1338.16615854
1,974,1029,1894.07968902,1346.02137998
1,975,793,1815.12484237,1345.76796974
1,976,2420,424.508677686,1349.38966942
1,977,442,1848.3959276,1349.31221719
1,978,1212,1053.44389439,1356.95462046
1,979,433,158.129330254,1350.38568129
1,980,1211,916.414533443,1354.31379026
1,981,1389,1166.34989201,1348.16990641
1,982,2291,1545.15757311,1348.47402881
1,983,997,482.708124373,1347.34904714
1,984,663,1102.52488688,1357.52187029
1,985,1094,1017.69012797,1354.91133455
1,986,1049,1866.84175405,1348.20400381
1,987,635,1989.61259843,1361.83307087
1,988,716,1926.11173184,1350.12849162
1,989,563,1785.4955595,1351.24511545
1,990,1361,134.764878766,1358.14695077
1,991,2659,1509.2504701,1367.39601354
1,992,1029,1967.91642371,1371.13702624
1,993,1834,621.022355507,1360.47110142
1,994,1767,687.47934352,1359.11658178
1,995,1568,953.150510204,1358.31696429
1,996,358,1913.66759777,1365.67597765
1,997,1029,1121.21865889,1373.31875607
1,998,2320,1623.45301724,1365.03491379
1,999,628,1942.99363057,1365.48248408
1,1000,1294,977.053323029,1373.55023184
1,1001,330,1775.81818182,1364.66666667
1,1002,1618,726.394932015,1361.24907293
1,1003,433,1802.92840647,1365.32101617
1,1004,186,1887.04301075,1369.8655914
1,1005,1771,189.530208922,1367.74421231
1,1006,1110,1740.58288288,1369.96036036
1,1007,1467,106.427402863,1371.49011588
1,1008,721,758.288488211,1363.26213592
1,1009,983,1002.62360122,1377.10986775
1,1010,594,1834.37878788,1370.25084175
1,1011,2263,474.476800707,1377.83340698
1,1012,1470,538.180272109,1379.13673469
1,1013,1828,1695.89113786,1375.66301969
1,1014,652,1870.96165644,1378.79141104
1,1015,643,1762.155521,1381.53032659
1,1016,1955,889.236317136,1376.37544757
1,1017,1321,262.288417865,1381.77289932
1,1018,655,291.659541985,1370.57709924
1,1019,2025,1195.66962963,1377.62271605
1,1020,221,1850.60633484,1381.90950226
1,1021,581,1787.2616179,1385.37349398
1,1022,643,1899.68895801,1385.08087092
1,1023,1344,854.736607143,1386.15252976
1,1024,1356,759.624631268,1389.03318584
1,1025,2464,808.070616883,1381.82224026
1,1026,2408,308.354651163,1393.63621262
1,1027,1699,578.161859918,1389.41377281
1,1028,965,607.120207254,1397.12331606
1,1029,1976,1154.90991903,1390.49190283
1,1030,2171,660.052970981,1391.67065868
1,1031,1497,179.722778891,1398.9492318
1,1032,1811,229.792932082,1390.92269464
1,1033,1505,1936.24318937,1395.15548173
1,1034,1352,124.412721893,1397.91420118
1,1035,2691,1481.69713861,1398.43812709
1,1036,998,1816.44188377,1389.40981964
1,1037,1120,1040.28928571,1391.46071429
1,1038,2398,23.3152627189,1399.94745621
1,1039,1655,1087.69486405,1388.53655589
1,1040,616,633.12012987,1398.54220779
1,1041,1067,711.159325211,1395.60168697
1,1042,1903,1272.13767735,1398.65790857
1,1043,1119,1723.88114388,1396.78284182
1,1044,495,1772.69494949,1401.7010101
1,1045,543,737.160220994,1409.4106814
1,1046,176,1837.74431818,1409.39772727
1,1047,911,1849.18880351,1399.56641054
1,1048,482,1879.906639,1402.79045643
1,1049,2299,1431.09308395,1404.8538495
1,1050,922,536.518438178,1412.90563991
1,1051,1347,1008.21529324,1409.8121752
1,1052,1456,1906.83379121,1420.37912088
1,1053,1344,1398.49627976,1411.96875
1,1054,582,1803.04467354,1410.68213058
1,1055,1198,1067.26377295,1414.99499165
1,1056,958,626.456158664,1422.39457203
1,1057,949,1717.53635406,1420.25289779
1,1058,1906,145.623819517,1421.43756558
1,1059,1024,559.567382813,1420.85742188
1,1060,438,1857.956621,1423.23972603
1,1061,1365,686.526007326,1421.11721612
1,1062,626,1775.97444089,1418.68370607
1,1063,959,727.851929093,1427.3826903
1,1064,414,1878.01449275,1424.59178744
1,1065,1584,1225.47853535,1423.95075758
1,1066,1474,826.643147897,1422.83175034
1,1067,1166,1033.74099485,1429.68010292
1,1068,530,1746.94150943,1419.63018868
1,1069,958,906.897703549,1412.43215031
1,1070,2265,396.335099338,1421.999117
1,1071,1439,1084.19457957,1437.24530924
1,1072,1424,939.053370787,1419.3258427
1,1073,1307,1123.27850038,1420.5317521
1,1074,359,1795.76044568,1431.96935933
1,1075,915,846.554098361,1440.05027322
1,1076,2276,219.509226714,1432.53119508
1,1077,2163,779.486361535,1425.07027277
1,1078,1148,1827.79442509,1432.8684669
1,1079,1189,490.761984861,1432.77964676
1,1080,670,1144.84776119,1432.79402985
1,1081,1737,1255.94300518,1440.28900403
1,1082,1324,1930.76435045,1438.81873112
1,1083,1365,870.707692308,1424.70769231
1,1084,1604,460.978802993,1431.24625935
1,1085,439,1738.9453303,1444.51936219
1,1086,883,1759.05096263,1444.0792752
1,1087,2051,307.489517309,1438.91321307
1,1088,528,913.450757576,1443.90340909
1,1089,831,892.986762936,1441.84356197
1,1090,1113,954.859838275,1446.29559748
1,1091,930,1116.96989247,1454.28064516
1,1092,265,1808.04150943,1447.02641509
1,1093,571,1852.59194396,1446.5971979
1,1094,1133,1881.24713151,1449.95675199
1,1095,945,1162.8,1441.72169312
1,1096,1595,1711.68589342,1451.73793103
1,1097,920,529.266304348,1448.55
1,1098,728,1783.03159341,1451.43406593
1,1099,1870,407.00855615,1458.99946524
1,1100,801,507.792759051,1447.87515605
1,1101,393,1824.56997455,1457.72010178
1,1102,1045,802.624880383,1454.3923445
1,1103,1595,713.67460815,1458.94858934
1,1104,1277,923.917776038,1468.15191856
1,1105,1332,1629.07732733,1446.43393393
1,1106,1106,741.962929476,1465.23508137
1,1107,454,1805.84801762,1465.26211454
1,1108,1974,95.3156028369,1469.82168186
1,1109,1455,126.743642612,1460.46391753
1,1110,1330,975.816541353,1459.99022556
1,1111,300,1841.90666667,1467.54666667
1,1112,1492,199.949731903,1463.46313673
1,1113,1125,1151.416,1474.04177778
1,1114,2096,453.466603053,1468.5
1,1115,635,782.017322835,1468.57322835
1,1116,2101,682.827225131,1474.57829605
1,1117,1307,1035.33894415,1462.07727621
1,1118,2057,1943.68157511,1473.08215848
1,1119,1286,873.579315708,1468.16485226
1,1120,1819,1184.46344145,1471.08521165
1,1121,630,1867.0,1472.87619048
1,1122,1670,312.85508982,1475.30479042
1,1123,3114,1646.85613359,1472.78002569
1,1124,1036,1760.95173745,1476.03185328
1,1125,1085,999.889400922,1471.30599078
1,1126,1481,269.474679271,1478.76232275
1,1127,1304,1094.97546012,1475.02684049
1,1128,433,1789.12009238,1478.00461894
1,1129,438,1823.05251142,1478.96347032
1,1130,1871,238.794762159,1487.40780331
1,1131,2834,627.592448836,1487.60585745
1,1132,558,1843.87096774,1490.13261649
1,1133,1567,509.136566688,1481.96490108
1,1134,1222,1125.51963993,1493.85842881
1,1135,952,203.818277311,1493.29201681
1,1136,1296,1028.08179012,1492.88888889
1,1137,2450,1237.95918367,1483.46938776
1,1138,1414,849.943422914,1491.85855728
1,1139,1603,889.656893325,1498.51715533
1,1140,644,797.523291925,1495.57763975
1,1141,1111,1730.95229523,1489.61206121
1,1142,726,1798.35674931,1499.33471074
1,1143,1905,174.283989501,1501.75328084
1,1144,1738,339.742232451,1499.91426928
1,1145,2308,1407.27383016,1500.58405546
1,1146,584,1768.29623288,1498.18493151
1,1147,468,1822.68376068,1498.22435897
1,1148,1271,1880.12431157,1496.17781275
1,1149,2233,61.0071652485,1493.94670846
1,1150,2313,378.369217466,1497.64418504
1,1151,1546,817.135834411,1503.57697283
1,1152,2049,978.448999512,1504.57442655
1,1153,1589,771.603524229,1497.91063562
1,1154,1104,1079.41485507,1499.41576087
1,1155,1980,520.467171717,1508.86616162
1,1156,2165,1695.08036952,1499.28775982
1,1157,941,842.882040383,1523.87141339
1,1158,691,1767.37047757,1521.28075253
1,1159,1378,1866.07764877,1529.15166909
1,1160,1181,1221.47163421,1510.86706181
1,1161,1565,1276.46709265,1512.57060703
1,1162,1224,1819.32107843,1525.85702614
1,1163,1438,39.0361613352,1521.14603616
1,1164,1054,933.268500949,1512.90986717
1,1165,2617,1612.1016431,1520.96331677
1,1166,738,1109.60298103,1521.78861789
1,1167,1140,902.362280702,1525.78421053
1,1168,2102,664.261655566,1526.38392008
1,1169,828,1740.74154589,1517.80676329
1,1170,1505,1194.99933555,1520.26312292
1,1171,1807,703.650249032,1517.26618705
1,1172,1741,751.386559449,1524.98966111
1,1173,952,1076.50840336,1524.06407563
1,1174,1042,1036.67466411,1520.34932821
1,1175,888,1843.65202703,1532.18581081
1,1176,1489,1684.6453996,1535.52115514
1,1177,1780,1984.21629213,1528.53033708
1,1178,1599,1273.6097561,1542.47779862
1,1179,741,1790.92982456,1530.31578947
1,1180,1871,1901.43987173,1533.68572956
1,1181,1145,1127.61048035,1536.91266376
1,1182,380,1015.12368421,1529.44210526
1,1183,2515,560.572564612,1538.53121272
1,1184,770,945.944155844,1538.52467532
1,1185,1324,977.52265861,1540.81268882
1,1186,1153,912.939288812,1552.65481353
1,1187,776,1227.15850515,1543.2564433
1,1188,2111,1559.90762672,1544.11605874
1,1189,1084,1729.03413284,1539.91789668
1,1190,360,1768.54166667,1545.22777778
1,1191,1082,1006.01016636,1551.54805915
1,1192,1642,1516.82643118,1545.41047503
1,1193,1393,1483.52907394,1537.18880115
